2020-12-10 14:38:33;3.508;16.991701126098633;
2020-12-10 14:37:32;3.509;16.990663528442383;
2020-12-10 14:36:31;3.509;16.990663528442383;
2020-12-10 14:35:30;3.509;16.990663528442383;
2020-12-10 14:34:30;3.511;16.988590240478516;
2020-12-10 14:33:29;3.509;16.990663528442383;
2020-12-10 14:32:28;3.509;16.990663528442383;
2020-12-10 14:31:27;3.511;16.988590240478516;
2020-12-10 14:30:26;3.51;16.989625930786133;
2020-12-10 14:29:25;3.507;16.992738723754883;
2020-12-10 14:28:24;3.51;16.989625930786133;
2020-12-10 14:27:24;3.511;16.988590240478516;
2020-12-10 14:26:23;3.511;16.988590240478516;
2020-12-10 14:25:22;3.511;16.988590240478516;
2020-12-10 14:24:22;3.509;16.990663528442383;
2020-12-10 14:23:21;3.51;16.989625930786133;
2020-12-10 14:22:20;3.509;16.990663528442383;
2020-12-10 14:21:19;3.509;16.990663528442383;
2020-12-10 14:20:18;3.511;16.988590240478516;
2020-12-10 14:19:17;3.51;16.989625930786133;
2020-12-10 14:18:17;3.545;16.953319549560547;
2020-12-10 14:17:16;4.944;15.5020751953125;
2020-12-10 14:16:15;4.942;15.504149436950684;
2020-12-10 14:15:14;4.944;15.5020751953125;
2020-12-10 14:14:13;4.945;15.50103759765625;
2020-12-10 14:13:13;4.945;15.50103759765625;
2020-12-10 14:12:12;4.946;15.5;
2020-12-10 14:11:11;4.944;15.5020751953125;
2020-12-10 14:10:11;4.944;15.5020751953125;
2020-12-10 14:09:10;4.942;15.504149436950684;
2020-12-10 14:08:09;5.861;14.661063194274902;
2020-12-10 14:07:08;6.581;14.000917434692383;
2020-12-10 14:06:08;6.586;13.99650764465332;
2020-12-10 14:05:07;6.58;14.00183391571045;
2020-12-10 14:04:06;6.581;14.000917434692383;
2020-12-10 14:03:05;6.582;14;
2020-12-10 14:02:04;6.582;14;
2020-12-10 14:01:04;6.579;14.002750396728516;
2020-12-10 14:00:03;6.594;13.989522933959961;
2020-12-10 13:59:02;8.301;12.499088287353516;
2020-12-10 13:58:02;8.297;12.502619743347168;
2020-12-10 13:57:01;8.299;12.500873565673828;
2020-12-10 13:56:00;8.297;12.502619743347168;
2020-12-10 13:54:59;8.294;12.50523853302002;
2020-12-10 13:53:58;8.349;12.455291748046875;
2020-12-10 13:52:57;8.297;12.502619743347168;
2020-12-10 13:51:56;8.294;12.50523853302002;
2020-12-10 13:50:56;8.301;12.499088287353516;
2020-12-10 13:49:55;8.299;12.500873565673828;
2020-12-10 13:48:54;8.295;12.504365921020508;
2020-12-10 13:47:53;8.297;12.502619743347168;
2020-12-10 13:46:53;8.296;12.503493309020996;
2020-12-10 13:45:52;8.293;12.506111145019531;
2020-12-10 13:44:51;8.29;12.5087308883667;
2020-12-10 13:43:50;8.294;12.50523853302002;
2020-12-10 13:42:50;8.293;12.506111145019531;
2020-12-10 13:41:49;8.291;12.507857322692871;
2020-12-10 13:40:48;8.294;12.50523853302002;
2020-12-10 13:39:47;8.293;12.506111145019531;
2020-12-10 13:38:46;8.291;12.507857322692871;
2020-12-10 13:37:46;8.29;12.5087308883667;
2020-12-10 13:36:45;8.29;12.5087308883667;
2020-12-10 13:35:44;8.294;12.50523853302002;
2020-12-10 13:34:43;8.293;12.506111145019531;
2020-12-10 13:33:43;8.295;12.504365921020508;
2020-12-10 13:32:42;8.294;12.50523853302002;
2020-12-10 13:31:41;8.309;12.491787910461426;
2020-12-10 13:30:40;8.358;12.447080612182617;
2020-12-10 13:29:39;8.497;12.320255279541016;
2020-12-10 13:28:39;8.486;12.330291748046875;
2020-12-10 13:27:38;8.548;12.273722648620605;
2020-12-10 13:26:37;8.647;12.183393478393555;
2020-12-10 13:25:37;8.672;12.160584449768066;
2020-12-10 13:24:36;8.674;12.158759117126465;
2020-12-10 13:23:35;8.673;12.15967082977295;
2020-12-10 13:22:34;8.673;12.15967082977295;
2020-12-10 13:21:33;8.671;12.161497116088867;
2020-12-10 13:20:33;8.667;12.165145874023438;
2020-12-10 13:19:31;8.668;12.164233207702637;
2020-12-10 13:18:31;8.666;12.166057586669922;
2020-12-10 13:17:30;8.664;12.16788387298584;
2020-12-10 13:16:29;8.664;12.16788387298584;
2020-12-10 13:15:28;8.666;12.166057586669922;
2020-12-10 13:14:27;8.662;12.169708251953125;
2020-12-10 13:13:26;8.658;12.173357963562012;
2020-12-10 13:12:26;8.654;12.177006721496582;
2020-12-10 13:11:25;8.659;12.172445297241211;
2020-12-10 13:10:24;8.658;12.173357963562012;
2020-12-10 13:09:23;8.657;12.174270629882812;
2020-12-10 13:08:22;8.657;12.174270629882812;
2020-12-10 13:07:22;8.657;12.174270629882812;
2020-12-10 13:06:21;8.658;12.173357963562012;
2020-12-10 13:05:20;8.56;12.262773513793945;
2020-12-10 13:04:19;8.657;12.174270629882812;
2020-12-10 13:03:18;8.659;12.172445297241211;
2020-12-10 13:02:18;8.656;12.175182342529297;
2020-12-10 13:01:17;8.658;12.173357963562012;
2020-12-10 13:00:15;8.658;12.173357963562012;
2020-12-10 12:59:15;8.657;12.174270629882812;
2020-12-10 12:58:14;8.655;12.176095008850098;
